transaction_id,amount,payment_method,account_age_days,device_age_days,transactions_last_24h,previous_chargebacks,ip_risk,device_risk,unknown_location,is_fraud
TXN-005790,98687.68,NETBANKING,1529,843,12,4,0.65,0.604,0,0
TXN-005791,130614.75,CARD,1946,1413,26,1,0.415,0.847,0,0
TXN-005792,34667.02,UPI,741,201,10,3,0.244,0.499,0,0
TXN-005793,120883.83,NETBANKING,704,1105,30,3,0.217,0.24,0,1
TXN-005794,103230.28,WALLET,1153,978,9,5,0.291,0.2,0,1
TXN-005795,141850.02,UPI,1639,33,17,1,0.298,0.167,1,0
TXN-005796,117098.69,CARD,2397,417,9,4,0.691,0.688,0,0
TXN-005797,89954.59,CARD,1491,449,20,5,0.809,0.336,0,0
TXN-005798,111305.99,NETBANKING,613,1444,26,3,0.134,0.414,0,0
TXN-005799,110218.54,UPI,368,428,14,0,0.583,0.412,0,1
TXN-005800,21448.46,WALLET,1835,715,19,2,0.811,0.298,0,0
TXN-005801,3715.69,NETBANKING,1400,462,29,1,0.974,0.442,0,0
TXN-005802,104427.54,CARD,1885,817,5,2,0.245,0.409,0,1
TXN-005803,5888.3,WALLET,2415,1087,6,1,0.709,0.64,1,0
TXN-005804,73647.36,CARD,1495,858,8,4,0.185,0.108,0,0
TXN-005805,21381.67,WALLET,1794,451,11,5,0.672,0.929,0,1
TXN-005806,45084.58,WALLET,2144,703,26,0,0.037,0.294,1,0
TXN-005807,99899.96,CARD,2398,480,28,5,0.399,0.994,0,0
TXN-005808,129672.06,UPI,2231,912,19,1,0.57,0.54,0,0
TXN-005809,132329.08,WALLET,1856,876,8,4,0.375,0.23,0,0
TXN-005810,60513.76,UPI,1855,740,12,0,0.257,0.651,0,0
TXN-005811,143023.41,CARD,2051,1175,2,0,0.066,0.317,0,1
TXN-005812,147838.97,WALLET,2447,25,16,3,0.853,0.92,1,1
TXN-005813,77521.76,NETBANKING,1697,1447,3,3,0.426,0.04,0,1
TXN-005814,138452.04,UPI,593,350,29,1,0.679,0.294,0,1
TXN-005815,104512.88,NETBANKING,379,969,23,2,0.562,0.398,0,1
TXN-005816,74730.58,UPI,1224,448,18,4,0.201,0.754,0,0
TXN-005817,101064.83,NETBANKING,104,1276,19,5,0.118,0.774,1,1
TXN-005818,114955.52,NETBANKING,1835,911,29,2,0.167,0.21,0,0
TXN-005819,101895.2,WALLET,106,1480,27,2,0.3,0.154,1,1
TXN-005820,127228.98,WALLET,1341,291,19,3,0.459,0.594,0,1
TXN-005821,90668.38,UPI,1759,840,18,0,0.49,0.88,0,1
TXN-005822,11970.32,WALLET,2331,965,16,3,0.383,0.669,0,1
TXN-005823,3831.19,CARD,1762,631,25,1,0.217,0.167,0,0
TXN-005824,21237.4,NETBANKING,416,339,9,2,0.655,0.401,0,0
TXN-005825,134154.47,CARD,1479,529,27,5,0.82,0.577,0,0
TXN-005826,85421.49,WALLET,1366,535,12,1,0.329,0.313,0,0
TXN-005827,107492.98,CARD,1728,621,28,4,0.94,0.026,1,1
TXN-005828,76734.11,WALLET,1519,1386,16,1,0.059,0.729,0,1
TXN-005829,29552.94,UPI,1661,208,10,1,0.812,0.51,0,0
TXN-005830,89997.09,UPI,1698,1225,19,5,0.742,0.114,1,1
TXN-005831,126508.79,UPI,246,529,10,4,0.059,0.096,0,0
TXN-005832,38160.43,UPI,1577,1455,18,4,0.467,0.314,0,0
TXN-005833,21421.62,WALLET,1983,1266,26,0,0.336,0.962,1,1
TXN-005834,107866.66,NETBANKING,870,1496,25,2,0.961,0.99,1,1
TXN-005835,8169.39,WALLET,2022,416,8,4,0.003,0.031,0,0
TXN-005836,121939.84,CARD,1712,1493,22,5,0.94,0.887,0,1
TXN-005837,123385.01,CARD,841,289,30,0,0.034,0.969,1,1
TXN-005838,56334.44,CARD,915,532,18,3,0.524,0.615,0,0
TXN-005839,9634.19,NETBANKING,1794,1321,10,3,0.469,0.858,0,1
TXN-005840,47573.68,NETBANKING,447,683,29,3,0.07,0.929,0,1
TXN-005841,22530.39,WALLET,2345,316,9,3,0.81,0.7,0,1
TXN-005842,34340.82,CARD,154,81,25,2,0.91,0.521,0,0
TXN-005843,23491.71,CARD,1111,115,13,4,0.836,0.49,0,1
TXN-005844,148373.1,CARD,1573,398,23,5,0.006,0.854,0,0
TXN-005845,136637.38,CARD,539,1257,17,1,0.045,0.152,0,1
TXN-005846,69750.7,NETBANKING,1319,1434,2,1,0.648,0.514,0,1
TXN-005847,44879.34,UPI,1681,286,17,3,0.188,0.274,0,0
TXN-005848,123957.2,WALLET,598,1100,24,2,0.333,0.384,1,1
TXN-005849,135634.06,UPI,633,969,17,3,0.196,0.73,0,0
TXN-005850,116747.96,NETBANKING,1606,196,5,4,0.84,0.992,0,0
TXN-005851,117671.05,CARD,512,216,2,5,0.823,0.76,0,1
TXN-005852,16576.9,WALLET,1601,967,23,4,0.685,0.613,0,1
TXN-005853,17105.13,CARD,2489,302,21,4,0.685,0.52,0,1
TXN-005854,31942.63,NETBANKING,742,520,15,4,0.4,0.689,0,0
TXN-005855,6557.04,NETBANKING,1324,535,18,4,0.886,0.601,0,0
TXN-005856,45958.31,WALLET,2110,1082,18,4,0.579,0.289,1,0
TXN-005857,126744.6,WALLET,159,300,26,3,0.58,0.931,1,1
TXN-005858,7365.68,CARD,432,1159,17,4,0.617,0.187,0,0
TXN-005859,29179.82,UPI,1351,471,1,1,0.97,0.22,0,0
TXN-005860,69793.88,UPI,1416,289,19,3,0.578,0.353,1,1
TXN-005861,116767.09,WALLET,2409,1295,4,1,0.143,0.22,0,0
TXN-005862,78057.58,NETBANKING,72,623,25,0,0.422,0.486,0,1
TXN-005863,100792.41,UPI,362,668,10,5,0.272,0.647,1,1
TXN-005864,101622.73,WALLET,300,38,22,5,0.071,0.832,0,1
TXN-005865,37095.53,WALLET,1985,1390,19,5,0.49,0.015,1,0
TXN-005866,105863.08,WALLET,43,916,7,3,0.172,0.308,0,0
TXN-005867,118321.98,UPI,1163,622,30,0,0.103,0.075,1,0
TXN-005868,144429.79,CARD,1272,410,13,0,0.274,0.365,0,1
TXN-005869,2474.18,CARD,340,327,17,3,0.536,0.425,0,1
TXN-005870,44089.62,CARD,1568,496,7,1,0.035,0.282,0,0
TXN-005871,53264.7,UPI,2386,1186,22,4,0.002,0.525,0,0
TXN-005872,57122.74,WALLET,233,1287,23,1,0.476,0.822,1,1
TXN-005873,58550.82,CARD,366,625,23,3,0.28,0.334,0,1
TXN-005874,116098.09,CARD,1684,1170,14,5,0.723,0.974,0,1
TXN-005875,22362.23,WALLET,643,524,28,4,0.713,0.165,0,1
TXN-005876,20821.9,UPI,1612,148,17,3,0.685,0.646,0,0
TXN-005877,88314.57,CARD,1835,517,30,2,0.027,0.366,0,0
TXN-005878,25270.44,UPI,1760,1194,4,1,0.277,0.222,1,1
TXN-005879,50911.14,UPI,760,656,28,3,0.169,0.6,0,1
TXN-005880,45029.27,NETBANKING,239,609,5,2,0.109,0.146,0,0
TXN-005881,63418.07,WALLET,225,526,13,2,0.246,0.879,0,1
TXN-005882,69509.08,WALLET,1586,1413,1,2,0.775,0.218,0,0
TXN-005883,31544.61,NETBANKING,1957,771,13,5,0.603,0.224,0,0
TXN-005884,27896.92,CARD,1053,346,16,4,0.312,0.692,0,0
TXN-005885,115580.46,UPI,548,1034,5,3,0.975,0.159,1,1
TXN-005886,85129.34,NETBANKING,2069,151,19,2,0.693,0.037,1,1
TXN-005887,68769.84,WALLET,370,1482,1,2,0.913,0.559,0,1
TXN-005888,118697.64,WALLET,2062,546,17,0,0.03,0.851,0,1
TXN-005889,140988.51,NETBANKING,1605,1261,7,5,0.855,0.699,1,0
TXN-005890,10527.52,CARD,105,689,9,0,0.355,0.129,0,0
TXN-005891,132078.16,NETBANKING,1903,991,1,0,0.42,0.581,0,0
TXN-005892,22728.41,CARD,791,779,5,3,0.992,0.4,0,1
TXN-005893,70886.4,NETBANKING,1586,1413,5,1,0.328,0.863,0,1
TXN-005894,147275.27,NETBANKING,1473,1117,26,4,0.812,0.219,1,1
TXN-005895,139239.55,CARD,1189,99,11,0,0.057,0.828,0,0
TXN-005896,96430.37,WALLET,52,765,18,4,0.044,0.316,0,1
TXN-005897,95990.52,UPI,1380,1079,21,4,0.246,0.155,0,1
TXN-005898,16698.94,WALLET,2224,800,13,5,0.818,0.161,1,0
TXN-005899,127842.01,NETBANKING,2073,1242,13,2,0.889,0.86,1,1
TXN-005900,72385.9,UPI,1499,529,22,4,0.699,0.966,0,1
TXN-005901,83702.33,CARD,1548,796,25,5,0.848,0.306,1,1
TXN-005902,105168.96,CARD,215,477,10,5,0.142,0.943,0,0
TXN-005903,120216.8,WALLET,265,224,25,2,0.933,0.399,0,0
TXN-005904,89478.51,WALLET,1259,1376,2,2,0.439,0.493,0,1
TXN-005905,115971.7,UPI,1930,1116,6,5,0.95,0.381,0,0
TXN-005906,70713.58,UPI,1854,599,30,4,0.719,0.149,1,0
TXN-005907,105010.0,WALLET,829,26,4,4,0.898,0.427,1,1
TXN-005908,56006.15,CARD,433,974,10,2,0.652,0.314,1,1
TXN-005909,82991.89,NETBANKING,1243,464,23,4,0.023,0.392,1,1
TXN-005910,45618.4,WALLET,2358,725,12,5,0.812,0.722,0,0
TXN-005911,9937.6,WALLET,1852,1184,20,3,0.643,0.529,0,1
TXN-005912,97372.34,CARD,929,331,26,3,0.873,0.403,1,1
TXN-005913,94792.02,NETBANKING,2467,1023,7,4,0.451,0.523,0,0
TXN-005914,61338.51,WALLET,448,1093,26,0,0.674,0.482,0,1
TXN-005915,64896.55,WALLET,1410,233,3,3,0.316,0.951,0,1
TXN-005916,7574.49,UPI,143,1205,4,3,0.813,0.866,0,0
TXN-005917,63011.8,WALLET,666,932,26,4,0.697,0.833,0,1
TXN-005918,121605.97,WALLET,852,1008,7,0,0.564,0.797,0,1
TXN-005919,87279.26,UPI,518,95,2,3,0.473,0.688,0,0
TXN-005920,18177.22,NETBANKING,1729,1198,3,5,0.302,0.714,0,1
TXN-005921,124008.66,CARD,2405,524,22,2,0.293,0.878,0,1
TXN-005922,73171.76,UPI,1439,87,1,3,0.64,0.678,0,0
TXN-005923,135710.38,UPI,130,534,11,2,0.469,0.654,0,0
TXN-005924,22590.45,CARD,215,38,25,3,0.927,0.346,1,1
TXN-005925,45938.09,UPI,1217,558,5,5,0.056,0.508,0,0
TXN-005926,141804.62,UPI,1551,1126,15,1,0.068,0.5,0,1
TXN-005927,149151.15,UPI,2286,248,26,3,0.611,0.142,0,1
TXN-005928,22111.01,UPI,1087,798,23,2,0.507,0.98,0,0
TXN-005929,80953.47,UPI,1665,1373,14,2,0.546,0.684,0,0
TXN-005930,105404.72,CARD,628,79,18,3,0.864,0.685,0,1
TXN-005931,3235.17,NETBANKING,101,1170,30,3,0.83,0.602,0,0
TXN-005932,133952.72,UPI,1090,813,1,5,0.984,0.559,0,1
TXN-005933,148633.3,WALLET,2321,1415,28,2,0.925,0.311,0,1
TXN-005934,70117.78,NETBANKING,1543,880,28,3,0.089,0.962,0,1
TXN-005935,25619.92,CARD,2391,370,20,2,0.01,0.917,1,0
TXN-005936,12408.09,CARD,552,210,13,2,0.851,0.502,0,1
TXN-005937,100370.53,UPI,1360,1350,3,5,0.114,0.224,1,0
TXN-005938,9366.09,UPI,1109,700,21,4,0.088,0.665,0,0
TXN-005939,12459.75,CARD,41,556,5,0,0.088,0.561,1,0
TXN-005940,24095.7,CARD,455,161,25,4,0.439,0.394,0,0
TXN-005941,27946.49,UPI,642,1046,13,2,0.728,0.699,1,1
TXN-005942,14480.79,NETBANKING,2380,1238,21,5,0.187,0.181,1,0
TXN-005943,40774.97,NETBANKING,113,1469,24,3,0.432,0.904,0,0
TXN-005944,26598.65,CARD,550,108,29,4,0.491,0.385,0,1
TXN-005945,28299.4,CARD,1428,692,23,4,0.119,0.219,0,0
TXN-005946,25652.1,NETBANKING,1547,125,25,2,0.077,0.175,1,0
TXN-005947,17168.35,WALLET,2103,5,17,3,0.918,0.2,0,1
TXN-005948,29517.85,NETBANKING,635,122,29,5,0.992,0.464,0,1
TXN-005949,114988.19,CARD,1295,980,1,3,0.728,0.789,0,1
TXN-005950,104988.01,WALLET,2360,1261,18,0,0.897,0.889,0,1
TXN-005951,12979.47,CARD,1967,105,6,5,0.431,0.071,0,0
TXN-005952,103580.88,CARD,2038,110,5,1,0.731,0.079,0,1
TXN-005953,2581.63,CARD,55,1126,7,1,0.019,0.785,1,1
TXN-005954,34032.51,UPI,2365,487,18,2,0.843,0.782,0,0
TXN-005955,106049.79,CARD,942,110,16,1,0.08,0.588,0,0
TXN-005956,79416.8,WALLET,299,431,30,5,0.041,0.141,0,0
TXN-005957,75698.65,UPI,2407,15,1,5,0.938,0.813,0,1
TXN-005958,107731.65,WALLET,142,1242,29,3,0.53,0.368,0,0
TXN-005959,115277.73,UPI,771,1073,11,2,0.949,0.226,0,1
TXN-005960,100926.43,NETBANKING,498,1193,12,2,0.281,0.17,0,1
TXN-005961,6313.22,NETBANKING,2280,1337,17,2,0.793,0.914,0,0
TXN-005962,15603.94,UPI,6,1072,22,3,0.273,0.325,0,0
TXN-005963,94686.59,WALLET,1178,1381,27,3,0.698,0.559,0,0
TXN-005964,50872.48,WALLET,2032,1021,11,1,0.946,0.759,1,0
TXN-005965,119105.37,CARD,1510,389,5,2,0.472,0.08,0,0
TXN-005966,99578.49,UPI,1750,310,4,4,0.52,0.87,0,0
TXN-005967,42815.65,CARD,369,859,18,5,0.089,0.969,0,1
TXN-005968,92420.62,UPI,2022,97,21,2,0.904,0.341,1,1
TXN-005969,86431.03,CARD,978,52,13,5,0.955,0.065,1,1
TXN-005970,98018.21,NETBANKING,672,656,6,2,0.858,0.843,0,0
TXN-005971,9440.5,NETBANKING,1998,408,23,4,0.024,0.529,0,0
TXN-005972,98123.93,CARD,664,1487,9,1,0.329,0.602,0,0
TXN-005973,34041.62,WALLET,2448,764,30,2,0.196,0.245,0,0
TXN-005974,52676.52,UPI,1714,1264,16,4,0.516,0.195,0,1
TXN-005975,23765.42,UPI,1262,472,30,4,0.997,0.856,1,1
TXN-005976,126880.8,WALLET,1743,648,14,2,0.929,0.359,0,1
TXN-005977,2872.4,CARD,1091,998,14,4,0.401,0.741,0,1
TXN-005978,59019.36,NETBANKING,613,697,7,1,0.515,0.397,0,0
TXN-005979,142335.53,UPI,301,201,21,5,0.836,0.489,0,1
TXN-005980,109066.24,UPI,674,74,23,0,0.81,0.966,0,0
TXN-005981,24740.34,CARD,2200,879,22,0,0.408,0.048,1,1
TXN-005982,16294.14,CARD,1767,1387,9,0,0.69,0.593,1,0
TXN-005983,54251.72,UPI,2098,636,2,2,0.644,0.908,0,1
TXN-005984,121140.89,NETBANKING,2406,943,27,2,0.064,0.224,0,1
TXN-005985,128605.42,CARD,943,866,14,5,0.005,0.813,0,1
TXN-005986,130732.48,UPI,2040,1292,19,5,0.134,0.89,0,0
TXN-005987,86131.77,CARD,113,1435,11,0,0.02,0.453,1,1
TXN-005988,96194.18,UPI,1087,942,28,5,0.575,0.668,0,1
TXN-005989,146542.75,CARD,145,1210,9,3,0.577,0.913,0,0
TXN-005990,79047.51,NETBANKING,809,535,26,5,0.385,0.86,0,1
TXN-005991,91612.68,NETBANKING,1651,422,28,3,0.208,0.22,0,1
TXN-005992,1133.74,WALLET,406,781,22,3,0.812,0.152,0,1
TXN-005993,111756.74,UPI,496,258,21,4,0.807,0.804,1,1
TXN-005994,684.07,UPI,558,1204,12,1,0.052,0.664,1,0
TXN-005995,110094.24,NETBANKING,401,622,13,2,0.416,0.418,0,1
TXN-005996,5679.23,NETBANKING,966,1312,22,3,0.195,0.925,0,1
TXN-005997,56123.37,CARD,1316,720,24,2,0.428,0.165,0,1
TXN-005998,138629.48,WALLET,146,116,20,3,0.307,0.907,1,1
TXN-005999,137128.96,UPI,632,780,4,4,0.226,0.555,0,1
TXN-006000,81655.84,NETBANKING,1218,117,2,2,0.954,0.997,0,1
TXN-006001,82856.42,WALLET,2307,756,9,5,0.272,0.859,0,0
TXN-006002,54147.5,WALLET,273,329,8,2,0.017,0.984,0,1
TXN-006003,4041.87,NETBANKING,104,1289,3,2,0.026,0.43,1,1
TXN-006004,14826.61,UPI,1881,280,25,1,0.042,0.301,0,0
TXN-006005,77719.4,CARD,1217,174,22,4,0.548,0.359,0,1
TXN-006006,16646.59,CARD,1827,306,7,0,0.718,0.457,0,1
TXN-006007,31869.82,UPI,2053,911,15,2,0.578,0.514,1,1
TXN-006008,130059.09,NETBANKING,668,658,18,2,0.868,0.809,0,1
TXN-006009,40610.95,NETBANKING,1017,863,30,0,0.289,0.548,0,0
TXN-006010,147709.02,NETBANKING,2288,829,24,0,0.426,0.263,0,1
TXN-006011,23215.79,UPI,2326,1388,13,4,0.192,0.781,0,0
TXN-006012,7408.92,NETBANKING,1457,35,17,4,0.001,0.428,1,0
TXN-006013,49914.63,NETBANKING,28,1286,11,5,0.66,0.181,1,1
TXN-006014,72448.25,NETBANKING,1942,842,24,4,0.887,0.608,0,1
TXN-006015,136485.42,UPI,1456,201,27,4,0.237,0.308,0,1
TXN-006016,54481.78,WALLET,217,255,30,2,0.177,0.919,0,1
TXN-006017,30262.11,CARD,1560,1114,8,2,0.036,0.876,0,1
TXN-006018,44782.42,UPI,1179,797,1,3,0.359,0.907,1,1
TXN-006019,63505.55,WALLET,809,635,20,0,0.415,0.866,0,0
TXN-006020,144505.04,UPI,1069,735,11,5,0.296,0.416,0,1
TXN-006021,90121.53,CARD,303,1430,5,5,0.074,0.047,0,0
TXN-006022,149776.77,CARD,2223,1002,16,1,0.929,0.967,1,1
TXN-006023,142077.93,WALLET,2290,1232,26,4,0.094,0.571,0,0
TXN-006024,104068.11,WALLET,1580,881,17,5,0.507,0.931,0,1
TXN-006025,4968.58,CARD,923,1091,3,5,0.18,0.14,0,1
TXN-006026,136920.09,UPI,1475,625,7,4,0.23,0.377,1,1
TXN-006027,36858.67,NETBANKING,1017,1214,11,1,0.857,0.178,0,1
TXN-006028,137083.64,CARD,1511,1068,10,4,0.413,0.865,0,1
TXN-006029,33773.23,CARD,45,229,30,5,0.608,0.38,1,1
TXN-006030,16662.77,CARD,2079,727,11,5,0.364,0.354,0,0
TXN-006031,13887.28,WALLET,1544,188,10,1,0.386,0.419,0,0
TXN-006032,74221.9,UPI,1054,1290,25,5,0.09,0.016,0,0
TXN-006033,26883.52,WALLET,1129,1266,4,1,0.927,0.656,0,0
TXN-006034,149605.06,NETBANKING,1658,545,5,2,0.15,0.339,0,0
TXN-006035,113142.46,UPI,28,743,25,1,0.442,0.991,0,1
TXN-006036,134154.06,WALLET,811,528,7,2,0.547,0.608,1,1
TXN-006037,124683.3,UPI,101,346,9,1,0.022,0.79,0,1
TXN-006038,118809.43,WALLET,1630,273,12,5,0.582,0.976,0,1
TXN-006039,16765.95,CARD,2061,637,17,2,0.175,0.484,0,1
TXN-006040,135052.31,CARD,319,1454,20,2,0.055,0.742,0,1
TXN-006041,84542.11,UPI,830,886,16,0,0.437,0.631,1,0
TXN-006042,100286.03,UPI,626,787,28,1,0.69,0.688,0,0
TXN-006043,46350.21,NETBANKING,1436,1322,30,2,0.003,0.466,0,0
TXN-006044,90554.27,WALLET,191,455,28,4,0.162,0.274,0,0
TXN-006045,74482.86,NETBANKING,1827,1285,22,1,0.278,0.91,0,0
TXN-006046,44252.62,NETBANKING,1970,528,19,3,0.851,0.568,0,1
TXN-006047,10643.77,NETBANKING,521,339,24,0,0.979,0.625,0,0
TXN-006048,87774.46,UPI,672,401,14,5,0.561,0.412,0,1
TXN-006049,35651.8,NETBANKING,415,147,8,5,0.586,0.71,0,0
TXN-006050,86348.9,NETBANKING,1482,921,1,1,0.08,0.402,0,0
TXN-006051,123025.62,CARD,649,570,16,0,0.85,0.188,1,1
TXN-006052,41682.07,CARD,1798,734,15,2,0.709,0.681,0,0
TXN-006053,66294.58,CARD,794,11,3,3,0.339,0.984,1,1
TXN-006054,67362.26,UPI,1522,1154,3,3,0.391,0.972,0,0
TXN-006055,139265.48,WALLET,595,1143,13,2,0.154,0.768,0,0
TXN-006056,72077.41,UPI,1246,991,30,1,0.88,0.174,0,1
TXN-006057,141945.1,WALLET,1300,167,13,2,0.793,0.879,0,0
TXN-006058,40285.78,UPI,115,1063,11,5,0.225,0.736,0,0
TXN-006059,2949.35,WALLET,1630,1420,4,5,0.613,0.037,1,0
TXN-006060,119059.94,WALLET,1349,1180,23,0,0.226,0.105,0,0
TXN-006061,99564.73,WALLET,2128,157,11,3,0.908,0.694,0,0
TXN-006062,10194.36,NETBANKING,1776,967,2,5,0.575,0.899,0,0
TXN-006063,82069.63,NETBANKING,485,1499,14,4,0.178,0.201,1,1
TXN-006064,77430.84,WALLET,1225,124,3,2,0.948,0.288,0,0
TXN-006065,59904.96,NETBANKING,367,217,18,4,0.641,0.08,0,1
TXN-006066,76747.34,UPI,2292,657,4,5,0.252,0.895,0,1
TXN-006067,98861.94,WALLET,2341,649,10,0,0.141,0.094,0,0
TXN-006068,102985.55,CARD,1568,1204,20,2,0.462,0.966,1,1
TXN-006069,6910.95,WALLET,2241,599,12,0,0.626,0.168,0,0
TXN-006070,77923.86,WALLET,2196,1258,22,1,0.044,0.537,0,0
TXN-006071,123679.53,NETBANKING,11,1176,13,5,0.877,0.737,0,0
TXN-006072,144198.38,CARD,1432,1163,26,5,0.357,0.442,0,0
TXN-006073,108667.68,NETBANKING,817,372,23,3,0.129,0.802,0,1
TXN-006074,55353.41,NETBANKING,2384,1327,1,2,0.938,0.498,0,0
TXN-006075,99954.25,WALLET,1047,767,26,5,0.898,0.948,1,1
TXN-006076,60160.07,CARD,2309,534,17,0,0.855,0.923,0,0
TXN-006077,103396.4,WALLET,611,1196,10,1,0.446,0.62,0,0
TXN-006078,142109.99,CARD,1852,1421,20,4,0.781,0.029,0,1
TXN-006079,25073.47,CARD,875,1185,15,4,0.919,0.797,0,1
TXN-006080,129258.93,NETBANKING,689,615,22,1,0.985,0.284,0,0
TXN-006081,19037.07,CARD,585,194,1,1,0.997,0.472,0,1
TXN-006082,27739.18,NETBANKING,1080,302,16,0,0.793,0.515,0,0
TXN-006083,9190.08,NETBANKING,771,61,30,3,0.105,0.823,1,0
TXN-006084,139871.89,NETBANKING,1415,52,26,4,0.132,0.494,0,1
TXN-006085,149889.7,UPI,2437,1011,9,4,0.552,0.701,0,0
TXN-006086,38815.47,CARD,700,390,6,4,0.399,0.995,0,1
TXN-006087,61193.73,WALLET,384,1427,27,5,0.7,0.485,0,1
TXN-006088,122749.08,NETBANKING,219,835,14,0,0.912,0.27,0,1
TXN-006089,100296.76,UPI,643,1305,9,5,0.85,0.115,1,1
TXN-006090,61475.24,WALLET,1628,366,24,0,0.023,0.938,0,1
TXN-006091,27254.26,WALLET,2298,556,16,1,0.731,0.156,0,1
TXN-006092,46869.58,UPI,2423,268,9,2,0.214,0.585,0,0
TXN-006093,119626.64,WALLET,1169,304,19,3,0.745,0.708,0,0
TXN-006094,118720.14,WALLET,564,1008,22,1,0.068,0.861,1,1
TXN-006095,137175.37,NETBANKING,1095,798,5,0,0.211,0.282,0,0
TXN-006096,86557.07,UPI,1788,1393,16,1,0.282,0.148,0,1
TXN-006097,13817.38,NETBANKING,102,950,21,4,0.773,0.863,0,0
TXN-006098,89670.25,UPI,2026,118,7,4,0.812,0.849,0,1
TXN-006099,127596.47,CARD,1086,293,10,3,0.057,0.667,0,1
TXN-006100,19259.53,WALLET,399,863,24,2,0.05,0.028,1,0
TXN-006101,39614.45,NETBANKING,910,1305,9,5,0.714,0.364,0,0
TXN-006102,32809.16,WALLET,326,1026,2,0,0.139,0.92,0,0
TXN-006103,140109.76,WALLET,1462,1304,19,4,0.712,0.62,1,1
TXN-006104,60773.69,NETBANKING,1715,575,13,5,0.422,0.377,0,0
TXN-006105,107192.14,CARD,1240,1439,17,0,0.393,0.584,0,1
TXN-006106,45333.28,CARD,662,227,14,5,0.256,0.353,0,0
TXN-006107,43106.37,CARD,492,628,13,0,0.013,0.284,1,0
TXN-006108,93172.58,UPI,1370,1029,4,4,0.957,0.192,0,0
TXN-006109,60108.38,UPI,1322,1220,22,0,0.537,0.227,0,1
TXN-006110,68646.68,UPI,149,658,15,4,0.217,0.256,0,0
TXN-006111,5478.76,NETBANKING,242,1348,30,1,0.999,0.272,0,1
TXN-006112,64528.13,NETBANKING,154,258,24,5,0.608,0.298,0,0
TXN-006113,84184.66,NETBANKING,11,392,26,0,0.145,0.757,0,1
TXN-006114,86045.98,NETBANKING,2337,355,30,2,0.07,0.695,0,1
TXN-006115,48465.7,CARD,1553,95,4,4,0.086,0.646,0,1
TXN-006116,6730.06,CARD,620,1422,12,1,0.537,0.397,0,0
TXN-006117,104342.72,UPI,1925,1187,5,0,0.654,0.338,0,0
TXN-006118,15015.5,NETBANKING,1673,1133,16,1,0.379,0.118,0,1
TXN-006119,18405.03,CARD,2233,528,12,0,0.865,0.363,1,0
TXN-006120,33625.9,CARD,440,311,4,1,0.803,0.809,0,1
TXN-006121,38346.56,WALLET,1555,1428,13,1,0.828,0.111,0,0
TXN-006122,11832.56,CARD,2427,566,28,2,0.014,0.384,0,0
TXN-006123,17016.35,CARD,39,703,23,4,0.275,0.558,0,1
TXN-006124,92900.12,WALLET,253,58,16,2,0.516,0.921,0,1
TXN-006125,144109.2,CARD,1756,1274,9,0,0.871,0.35,1,0
TXN-006126,67308.95,NETBANKING,1584,753,18,1,0.336,0.328,1,0
TXN-006127,83831.08,WALLET,362,289,7,5,0.34,0.521,1,0
TXN-006128,779.33,CARD,172,1439,24,4,0.062,0.866,1,0
TXN-006129,100957.27,NETBANKING,1583,509,13,3,0.404,0.194,0,0
TXN-006130,103508.39,WALLET,1012,419,18,4,0.459,0.308,0,0
TXN-006131,27319.29,NETBANKING,807,1456,12,4,0.825,0.742,1,0
TXN-006132,24261.48,WALLET,698,1049,27,5,0.772,0.911,1,0
TXN-006133,132657.46,NETBANKING,1565,29,10,0,0.176,0.658,0,0
TXN-006134,137163.78,WALLET,1150,1112,3,1,0.24,0.5,0,1
TXN-006135,111935.79,CARD,950,666,25,0,0.406,0.517,0,0
TXN-006136,33514.4,WALLET,109,803,23,1,0.872,0.196,0,0
TXN-006137,89975.05,NETBANKING,1927,1431,24,4,0.687,0.471,0,0
TXN-006138,63002.3,UPI,787,1360,4,5,0.636,0.924,0,1
TXN-006139,27527.72,NETBANKING,2115,234,27,5,0.177,0.641,0,0
TXN-006140,42764.04,CARD,1887,1015,4,4,0.733,0.348,0,0
TXN-006141,88144.49,UPI,932,818,10,2,0.679,0.471,1,1
TXN-006142,75420.75,NETBANKING,1272,89,24,0,0.797,0.447,0,0
TXN-006143,13295.39,WALLET,452,967,21,1,0.353,0.856,0,0
TXN-006144,137279.22,CARD,1812,241,21,4,0.846,0.265,0,0
TXN-006145,138947.75,NETBANKING,475,331,4,5,0.827,0.991,0,0
TXN-006146,139466.36,WALLET,939,802,11,0,0.852,0.218,0,1
TXN-006147,6429.41,CARD,790,929,25,0,0.656,0.163,0,0
TXN-006148,27862.95,CARD,31,449,28,2,0.514,0.781,1,0
TXN-006149,92910.16,NETBANKING,340,1275,26,5,0.959,0.634,0,1
TXN-006150,4791.43,NETBANKING,2075,1160,15,1,0.233,0.765,1,0
TXN-006151,85288.61,NETBANKING,1467,321,28,1,0.6,0.611,0,1
TXN-006152,94641.52,NETBANKING,1455,1148,26,2,0.913,0.842,0,0
TXN-006153,48278.12,WALLET,729,1184,4,1,0.6,0.657,1,0
TXN-006154,37345.55,NETBANKING,966,934,1,5,0.428,0.216,0,1
TXN-006155,11233.97,UPI,2493,725,12,3,0.795,0.189,1,0
TXN-006156,17998.07,WALLET,518,145,29,2,0.691,0.635,0,0
